,0
1916,691.87
1917,4595.26
1918,1557.06
1919,5963.32
1920,732.42
1921,7194.88
1922,14940.16
1923,1227.95
1924,7328.71
1925,6565.91
1926,782.61
1927,672.95
1928,1304.98
1929,1197.49
1930,838.43
1931,2177.83
1932,1632.59
1933,1997.42
1934,1829.41
1935,880.84
1936,9886.74
1937,1171.63
1938,754.89
1939,2630.07
1940,11101.79
1941,7873.28
1942,4157.34
1943,3097.58
1944,654.26
1945,1857.84
1946,903.91
1947,1451.61
1948,2177.05
1949,1802.86
1950,502.25
1951,1576.66
1952,1348.87
1953,1373.64
1954,462.03
1955,950.02
1956,2992.58
1957,691.58
1958,1414.4
1959,3807.57
1960,949.12
1961,3779.98
1962,7596.19
1963,1363.82
1964,4913.1
1965,3892.62
1966,1233.74
1967,665.98
1968,2070.87
1969,1180.88
1970,1575.1
1971,691.85
1972,1947.89
1973,14318.78
1974,2863.26
1975,744.15
1976,807.63
1977,805.78
1978,8716.18
1979,645.85
1980,2004.48
1981,2155.62
1982,2267.13
1983,1255.24
1984,7557.08
1985,2256.64
1986,5944.21
1987,1866.24
1988,1123.68
1989,3268.83
1990,839.51
1991,2356.49
1992,741.11
1993,3835.71
1994,1931.69
1995,5195.33
1996,910.53
1997,2527.0
1998,945.54
1999,1021.04
2000,918.0
2001,6457.5
2002,1158.96
2003,1061.06
2004,1332.62
2005,6353.62
2006,913.7
2007,1312.88
2008,1604.61
2009,2285.72
2010,1216.42
2011,2112.08
2012,1991.47
2013,671.87
2014,1570.71
2015,2917.64
2016,12865.96
2017,1085.29
2018,6340.86
2019,1164.45
2020,1223.59
2021,3188.8
2022,1749.38
2023,23638.28
2024,3098.61
2025,3046.31
2026,3399.82
2027,1424.63
2028,2955.97
2029,571.21
2030,2551.21
2031,3741.7
2032,802.6
2033,499.85
2034,1908.89
2035,969.49
2036,3007.82
2037,1937.67
2038,2084.19
2039,5945.1
2040,2044.52
2041,954.15
2042,6445.1
2043,698.62
2044,13833.38
2045,1987.34
2046,1818.91
2047,1180.58
2048,2750.82
2049,3648.89
2050,926.73
2051,2151.61
2052,5985.74
2053,4481.4
2054,4853.21
2055,858.83
2056,4432.84
2057,3175.32
2058,2675.0
2059,1572.58
2060,3192.06
2061,1285.3
2062,5729.54
2063,1021.87
2064,1472.29
2065,266.54
2066,1448.3
2067,1626.9
2068,3943.45
2069,10395.21
2070,12006.64
2071,6150.62
2072,1528.29
2073,1053.59
2074,1059.45
2075,3391.65
2076,1159.16
2077,4498.41
2078,8215.86
2079,7121.22
2080,1611.98
2081,1385.03
2082,1206.36
2083,1222.99
2084,1186.99
2085,3744.2
2086,814.8
2087,3053.29
2088,1636.68
2089,2168.68
2090,875.8
2091,2696.6
2092,5276.88
2093,2267.32
2094,496.73
2095,8244.89
2096,1095.93
2097,8150.4
2098,689.48
2099,941.95
2100,7068.92
2101,4756.14
2102,915.72
2103,4674.77
2104,3289.32
2105,701.49
2106,4458.85
2107,3808.5
2108,1442.0
2109,5602.39
2110,1530.53
2111,1548.36
2112,3637.4
2113,1152.56
2114,1522.79
2115,2004.5
2116,2004.11
2117,2190.13
2118,1192.15
2119,1905.25
2120,2551.14
2121,762.98
2122,2394.05
2123,282.32
2124,8616.85
2125,1200.77
2126,1202.35
2127,1525.47
2128,6158.53
2129,1790.42
2130,7950.75
2131,773.7
2132,1060.95
2133,4369.07
2134,1472.78
2135,826.91
2136,4136.17
2137,3830.21
2138,1337.8
2139,3460.66
2140,2446.28
2141,509.49
2142,8777.33
2143,1689.55
2144,1472.55
2145,2347.59
2146,3258.14
2147,3561.92
2148,1273.52
2149,5741.12
2150,8454.41
2151,1604.01
2152,1772.74
2153,4230.44
2154,4902.05
2155,1330.0
2156,1798.95
2157,4078.62
2158,2705.53
2159,5136.18
2160,8053.45
2161,3934.11
2162,3627.16
2163,2126.13
2164,3437.55
2165,628.45
2166,937.02
2167,1465.16
2168,1721.75
2169,606.24
2170,2272.53
2171,2198.14
2172,1209.0
2173,1931.16
2174,4003.3
2175,1114.39
2176,5196.77
2177,10763.32
2178,2497.86
2179,1487.08
2180,1713.05
2181,3036.1
2182,1130.65
2183,1464.57
2184,11759.6
2185,1567.52
2186,2128.79
2187,2831.89
2188,1198.87
2189,4003.66
2190,1119.61
2191,878.09
2192,4055.27
2193,1405.35
2194,1538.57
2195,1631.18
2196,558.17
2197,1986.92
2198,2306.75
2199,1747.97
2200,786.0
2201,3003.75
2202,1103.45
2203,1570.24
2204,2122.04
2205,2541.49
2206,3684.99
2207,1323.59
2208,2955.42
2209,1776.02
2210,6220.46
2211,290.58
2212,3731.88
2213,653.77
2214,1766.46
2215,3600.29
2216,2781.14
2217,6526.41
2218,2764.92
2219,12034.18
2220,5018.67
2221,3093.28
2222,628.53
2223,779.95
2224,3517.63
2225,4887.59
2226,1433.42
2227,2452.32
2228,2863.5
2229,2808.97
2230,4144.94
2231,9280.82
2232,873.12
2233,1152.73
2234,1443.21
2235,3530.6
2236,2484.48
2237,5368.75
2238,5428.75
2239,1647.62
2240,2263.94
2241,1437.02
2242,1860.22
2243,3470.44
2244,1969.08
2245,780.35
2246,2687.12
2247,1062.58
2248,2121.6
2249,4983.36
2250,7258.71
2251,1551.59
2252,2055.79
2253,1210.14
2254,10738.88
2255,1704.27
2256,1302.93
2257,1136.54
2258,2531.08
2259,3943.98
2260,1182.63
2261,3030.68
2262,730.35
2263,3651.1
2264,2289.63
2265,805.53
2266,2592.26
2267,2927.93
2268,2290.12
2269,1139.28
2270,3134.55
2271,1911.92
2272,1182.67
2273,2031.73
2274,2519.54
2275,2117.21
2276,800.78
2277,837.7
2278,554.54
2279,635.34
2280,2167.13
2281,4246.4
2282,870.19
2283,2868.2
2284,5067.1
2285,3731.0
2286,938.2
2287,4304.06
2288,2142.27
2289,996.86
2290,1166.91
2291,4011.41
2292,4331.97
2293,1409.78
2294,2240.17
2295,3142.73
2296,2083.97
2297,1795.37
2298,5813.55
2299,1674.87
2300,918.1
2301,1734.64
2302,2718.78
2303,6390.22
2304,8164.92
2305,1245.7
2306,14322.27
2307,1416.21
2308,11361.6
2309,1387.64
2310,1320.1
2311,1468.67
2312,5744.18
2313,2407.97
2314,4736.83
2315,1910.96
2316,5447.78
2317,911.31
2318,1495.07
2319,817.66
2320,941.85
2321,894.77
2322,827.68
2323,3420.9
2324,7816.43
2325,15423.65
2326,772.47
2327,7193.93
2328,826.6
2329,6658.42
2330,686.63
2331,2219.5
2332,4559.19
2333,3144.35
2334,4355.44
2335,3099.46
2336,2787.23
2337,1804.09
2338,691.16
2339,1809.78
2340,2361.61
2341,16371.99
2342,6919.81
2343,10485.34
2344,3560.38
2345,1306.83
2346,7015.61
2347,974.46
2348,932.18
2349,1189.73
2350,7125.65
2351,2620.77
2352,512.0
2353,2341.86
2354,6075.71
2355,601.66
2356,660.44
2357,3092.27
2358,882.07
2359,4012.63
2360,3445.89
2361,865.43
2362,439.02
2363,1606.22
2364,1733.38
2365,1269.91
2366,833.54
2367,2230.12
2368,4248.98
2369,793.16
2370,3634.04
2371,2239.6
2372,3139.93
2373,1970.29
2374,3807.18
2375,1701.21
2376,19950.92
2377,1387.84
2378,671.91
2379,3464.65
2380,1916.56
2381,960.53
2382,3062.7
2383,1451.85
2384,959.38
2385,1734.57
2386,1795.03
2387,1025.23
2388,7021.75
2389,506.38
2390,766.98
2391,4022.41
2392,1221.65
2393,1347.46
2394,2838.61
2395,8028.0
2396,6861.86
2397,6187.19
2398,1245.0
2399,482.13
2400,1914.11
2401,5458.83
2402,6210.1
2403,8486.18
2404,5807.33
2405,5517.22
2406,1420.98
2407,645.42
2408,3264.87
2409,1876.48
2410,1021.94
2411,5984.32
2412,820.92
2413,1696.66
2414,2799.14
2415,2845.23
2416,1242.78
2417,864.72
2418,5736.13
2419,2830.03
2420,5237.7
2421,2048.92
2422,1080.27
2423,5320.52
2424,933.43
2425,724.82
2426,3300.57
2427,1393.15
2428,1231.93
2429,6894.04
2430,7461.61
2431,5766.01
2432,7031.48
2433,3745.63
2434,4527.01
2435,1086.74
2436,3217.33
2437,4089.87
2438,3010.72
2439,855.05
2440,6601.88
2441,1754.32
2442,1092.21
2443,2352.35
2444,1270.63
2445,1433.17
2446,1282.41
2447,1250.93
2448,1406.73
2449,5382.13
2450,9632.69
2451,711.83
2452,1610.2
2453,1103.34
2454,6127.96
2455,1987.62
2456,4209.76
2457,878.04
2458,2689.74
2459,589.54
2460,8854.63
2461,12122.93
2462,2531.76
2463,3283.58
2464,2294.01
2465,1017.66
2466,1358.36
2467,1892.51
2468,2756.16
2469,679.74
2470,1157.21
2471,665.72
2472,6026.05
2473,2842.5
2474,1655.3
2475,1526.17
2476,745.23
2477,2405.66
2478,2010.15
2479,3244.07
2480,1394.57
2481,995.85
2482,749.79
2483,935.49
2484,1707.11
2485,1130.23
2486,1390.99
2487,1268.72
2488,2926.8
2489,3574.49
2490,9273.37
2491,1012.07
2492,928.71
2493,2075.48
2494,3249.14
2495,4140.29
2496,2233.94
2497,1643.35
2498,4339.83
2499,2432.67
2500,4680.05
2501,1473.11
2502,2144.49
2503,2155.8
2504,8507.94
2505,12125.59
2506,2588.83
2507,3922.99
2508,935.92
2509,829.12
2510,5143.47
2511,2631.75
2512,2227.29
2513,2826.92
2514,1872.23
2515,3671.55
2516,1695.11
2517,893.77
2518,559.68
2519,718.66
2520,6023.35
2521,1124.45
2522,918.27
2523,1989.27
2524,1224.28
2525,1118.44
2526,3285.49
2527,4387.56
2528,11628.61
2529,733.84
2530,7914.37
2531,3879.15
2532,4310.47
2533,2934.89
2534,10519.06
2535,665.34
2536,4809.89
2537,2371.87
2538,3764.19
2539,8945.12
2540,1290.42
2541,625.63
2542,488.44
2543,680.53
2544,1237.66
2545,1528.09
2546,1148.0
2547,4964.43
2548,1411.42
2549,2204.16
2550,1080.42
2551,2196.54
2552,4140.0
2553,2234.95
2554,2247.41
2555,793.67
2556,843.82
2557,567.31
2558,3699.46
2559,1295.31
2560,1421.06
2561,2656.37
2562,1527.67
2563,1076.48
2564,938.45
2565,3988.64
2566,8819.78
2567,2540.78
2568,1276.94
2569,3911.9
2570,5604.89
2571,3282.83
2572,876.85
2573,2439.3
2574,1182.03
2575,4594.95
2576,404.4
2577,1695.63
2578,2303.23
2579,2595.33
2580,1314.66
2581,938.01
2582,4769.61
2583,3735.05
2584,2470.48
2585,1046.97
2586,1704.15
2587,2679.36
2588,6100.42
2589,5807.87
2590,3146.95
2591,1001.82
2592,623.39
2593,678.36
2594,5041.34
2595,913.61
2596,3583.2
2597,716.1
2598,5764.7
2599,20384.48
2600,557.7
2601,1565.06
2602,3936.01
2603,2631.41
2604,714.23
2605,1031.82
2606,2133.2
2607,9942.74
2608,7679.98
2609,1690.31
2610,1528.02
2611,2784.04
2612,717.64
2613,845.3
2614,858.05
2615,3134.95
2616,757.23
2617,845.68
2618,3958.82
2619,7745.23
2620,3428.75
2621,1202.37
2622,996.85
2623,867.12
2624,998.4
2625,2086.45
2626,2939.9
2627,4599.88
2628,1562.06
2629,1028.86
2630,1416.15
2631,2558.85
2632,1023.46
2633,2314.49
2634,1199.58
2635,728.41
2636,1719.06
2637,1020.16
2638,5545.81
2639,5770.01
2640,677.93
2641,2798.34
2642,1393.16
2643,1184.5
2644,1650.25
2645,2857.54
2646,1405.17
2647,1701.11
2648,3305.93
2649,3508.11
2650,3352.95
2651,2868.19
2652,3843.52
2653,7450.29
2654,1484.42
2655,10228.55
2656,3372.18
2657,4863.96
2658,1316.0
2659,1093.54
2660,4634.13
2661,4868.33
2662,3410.66
2663,566.15
2664,6786.4
2665,1080.0
2666,1825.13
2667,4212.29
2668,499.46
2669,1855.58
2670,2479.64
2671,3786.16
2672,5996.61
2673,10377.01
2674,4740.06
2675,816.74
2676,2735.82
2677,4361.68
2678,1169.45
2679,3166.7
2680,1273.31
2681,955.07
2682,1519.15
2683,1068.24
2684,2037.13
2685,2966.68
2686,7251.62
2687,1097.01
2688,1548.3
2689,1726.29
2690,14239.86
2691,1443.19
2692,754.53
2693,3236.69
2694,4103.92
2695,7297.52
2696,1531.7
2697,5461.6
2698,3201.2
2699,773.61
2700,4468.49
2701,651.58
2702,921.69
2703,2288.19
2704,4034.35
2705,2536.42
2706,3559.36
2707,6103.43
2708,6419.14
2709,3917.25
2710,1959.26
2711,4897.0
2712,2402.81
2713,1915.23
2714,2218.39
2715,553.75
2716,1241.67
2717,404.25
2718,2771.37
2719,4375.62
2720,3835.34
2721,1417.97
2722,1177.55
2723,1444.53
2724,851.09
2725,1181.36
2726,884.55
2727,8930.79
2728,5333.39
2729,1330.99
2730,7865.91
2731,1935.03
2732,1280.59
2733,4133.42
2734,677.5
2735,4172.72
2736,610.19
2737,6122.13
2738,917.37
2739,2732.07
2740,1383.98
2741,9260.69
2742,1364.03
2743,1035.79
2744,6582.47
2745,5170.73
2746,847.88
2747,370.11
2748,1206.31
2749,999.0
2750,15282.15
2751,1076.55
2752,1371.97
2753,1792.45
2754,492.46
2755,2231.44
2756,1199.54
2757,4443.12
2758,831.58
2759,2136.53
2760,1301.13
2761,796.21
2762,4636.24
2763,1761.65
2764,5418.99
2765,1424.13
2766,3356.59
2767,1841.38
2768,1006.13
2769,18970.39
2770,4099.74
2771,1152.62
2772,3678.56
2773,1458.82
2774,449.23
2775,3481.04
2776,1903.91
2777,1153.82
2778,3315.9
2779,15311.49
2780,1692.76
2781,2275.53
2782,2086.69
2783,864.97
2784,796.91
2785,2071.03
2786,5117.15
2787,1488.87
2788,1806.6
2789,4964.1
2790,2013.69
2791,2092.59
2792,788.94
2793,2884.73
2794,933.32
2795,1840.34
2796,1905.84
2797,2800.86
2798,1117.22
2799,2437.32
2800,1666.27
2801,5986.7
2802,794.7
2803,520.1
2804,627.81
2805,1711.8
2806,1202.87
2807,1450.46
2808,5502.01
2809,5719.6
2810,3551.34
2811,1905.92
2812,4989.88
2813,1761.66
2814,775.23
2815,1386.92
2816,1451.79
2817,797.4
2818,2388.41
2819,1864.36
2820,1155.73
2821,2696.21
2822,3543.13
2823,2210.88
2824,4942.07
2825,2255.02
2826,7118.87
2827,1957.67
2828,1879.15
2829,3355.13
2830,5630.79
2831,1419.81
2832,2226.54
2833,942.58
2834,2702.96
2835,5080.39
2836,1900.64
2837,1197.9
2838,1402.81
2839,5964.19
2840,431.76
2841,2187.1
2842,605.9
2843,3075.07
2844,4444.68
2845,1423.66
2846,5858.45
2847,1578.7
2848,2952.33
2849,2445.43
2850,2765.81
2851,2784.73
2852,1189.15
2853,578.87
2854,4483.05
2855,6926.41
2856,2435.2
2857,4091.16
2858,3163.77
2859,2734.39
2860,876.34
2861,6182.85
2862,4478.23
2863,5454.65
2864,1709.21
2865,1822.09
2866,1485.01
2867,4050.12
2868,2464.43
2869,1604.43
2870,1371.38
2871,1170.6
2872,930.16
2873,1215.68
2874,2053.28
2875,1536.93
2876,719.31
2877,3488.2
2878,884.58
2879,3840.69
2880,1362.09
2881,1586.32
2882,2291.36
2883,3418.21
2884,837.8
2885,2194.81
2886,3543.38
2887,1932.74
2888,2423.09
2889,908.91
2890,1862.33
2891,1889.81
2892,3211.4
2893,3911.38
2894,4602.0
2895,5321.31
2896,5367.65
2897,1032.54
2898,1297.45
2899,5160.98
2900,2613.94
2901,3066.52
2902,3809.02
2903,18555.29
2904,2583.26
2905,6301.16
2906,10885.21
2907,881.6
2908,738.15
2909,10297.66
2910,1907.26
2911,1045.37
2912,1568.2
2913,4659.64
2914,3188.37
2915,7779.81
2916,951.05
2917,989.04
2918,623.07
2919,4090.97
2920,1661.24
2921,1023.7
2922,7524.76
2923,5853.6
2924,1535.23
2925,5217.86
2926,4029.06
2927,7830.41
2928,585.02
2929,2895.08
2930,326.14
2931,6511.32
2932,3388.55
2933,3520.91
2934,2854.27
2935,670.84
2936,1063.18
2937,2952.18
2938,4727.87
2939,4040.24
2940,776.78
2941,3194.24
2942,6963.5
2943,10876.05
2944,14030.66
2945,1651.76
2946,878.88
2947,1772.38
2948,1294.51
2949,5957.27
2950,2613.73
2951,2851.03
2952,777.37
2953,4660.6
2954,7826.5
2955,323.97
2956,2792.0
2957,6049.88
2958,1414.83
2959,1403.11
2960,3325.92
2961,1162.35
2962,2264.26
2963,1269.73
2964,2691.54
2965,1470.41
2966,728.73
2967,8453.51
2968,658.68
2969,2879.34
2970,1003.57
2971,2721.4
2972,874.21
2973,602.7
2974,3020.0
2975,1444.93
2976,4420.81
2977,3764.57
2978,2192.26
2979,1561.77
2980,2649.41
2981,2071.53
2982,1166.59
2983,2718.58
2984,2026.96
2985,1563.96
2986,4647.05
2987,1479.38
2988,6447.72
2989,1747.68
2990,1059.48
2991,965.07
2992,1347.35
2993,840.25
2994,4586.92
2995,1982.9
2996,2047.69
2997,1270.4
2998,2163.2
2999,1401.54
3000,2526.99
3001,7290.05
3002,1698.67
3003,1059.96
3004,432.77
3005,1498.82
3006,9032.57
3007,4331.86
3008,1932.97
3009,2883.71
3010,6715.73
3011,3946.61
3012,675.69
3013,2010.05
3014,22376.07
3015,1353.06
3016,745.26
3017,2508.75
3018,1728.14
3019,2428.99
3020,4382.44
3021,2326.01
3022,542.33
3023,1223.0
3024,2690.4
3025,458.93
3026,804.63
3027,711.36
3028,391.28
3029,1679.48
3030,2191.49
3031,504.72
3032,702.79
3033,6831.08
3034,2341.21
3035,2267.74
3036,2248.43
3037,1065.47
3038,1374.19
3039,2813.34
3040,4302.82
3041,6061.68
3042,2782.19
3043,2383.26
3044,671.98
3045,957.72
3046,1047.3
3047,4412.82
3048,977.1
3049,601.02
3050,717.94
3051,1107.57
3052,3323.08
3053,10883.93
3054,3326.53
3055,1386.49
3056,1502.87
3057,1041.43
3058,2033.16
3059,8157.96
3060,1265.04
3061,3504.01
3062,11879.71
3063,3290.55
3064,712.03
3065,1939.03
3066,2831.73
3067,474.36
3068,987.66
3069,936.12
3070,2612.64
3071,2192.42
3072,2081.63
3073,1516.74
3074,1717.09
3075,1979.41
3076,561.25
3077,3166.41
3078,834.42
3079,2242.91
3080,8329.73
3081,1183.53
3082,1166.24
3083,2550.44
3084,2009.46
3085,2961.06
3086,4492.81
3087,4562.12
3088,2430.4
3089,6000.46
3090,1052.62
3091,1014.59
3092,11119.41
3093,8201.37
3094,1172.93
3095,2753.5
3096,1111.21
3097,4332.78
3098,1938.53
3099,3724.56
3100,1213.76
3101,1459.79
3102,926.56
3103,5127.0
3104,10258.75
3105,2565.29
3106,1341.71
3107,5153.41
3108,2635.8
3109,2563.8
3110,3006.97
3111,1894.73
3112,1886.98
3113,3092.35
3114,1201.01
3115,457.39
3116,2741.55
3117,847.6
3118,2034.86
3119,2314.45
3120,1055.26
3121,871.08
3122,1634.22
3123,6508.56
3124,768.0
3125,2743.94
3126,641.69
3127,3499.93
3128,8804.28
3129,2399.1
3130,1204.46
3131,992.52
3132,803.23
3133,6319.62
3134,1361.23
3135,830.65
3136,2068.65
3137,6059.06
3138,5941.08
3139,1487.63
3140,3903.94
3141,1634.11
3142,836.76
3143,6576.11
3144,3420.15
3145,7658.99
3146,1571.1
3147,5866.5
3148,2987.41
3149,1368.85
3150,861.8
3151,6243.9
3152,2204.84
3153,13791.75
3154,1107.84
3155,4939.81
3156,842.95
3157,6714.52
3158,1368.57
3159,1138.91
3160,3808.06
3161,5196.38
3162,980.96
3163,3012.21
3164,5485.12
3165,2239.13
3166,552.1
3167,1997.38
3168,2944.47
3169,1102.28
3170,918.07
3171,3245.27
3172,4274.33
3173,2645.34
3174,799.26
3175,1294.52
3176,7171.16
3177,2967.79
3178,2336.65
3179,8939.35
3180,2576.77
3181,4184.78
3182,8662.6
3183,11723.43
3184,2247.68
3185,12950.98
3186,3021.05
3187,1889.75
3188,1231.07
3189,897.78
3190,979.3
3191,951.8
3192,1751.23
3193,2275.62
3194,2919.11
3195,3731.94
3196,3298.92
3197,2685.85
3198,10379.15
3199,643.85
3200,2963.4
3201,3644.69
3202,813.31
3203,1419.64
3204,2298.75
3205,676.22
3206,1506.67
3207,5307.12
3208,1004.76
3209,9857.9
3210,4483.96
3211,3216.68
3212,2839.43
3213,1308.26
3214,1627.69
3215,1700.04
3216,4593.6
3217,816.29
3218,1127.28
3219,4055.41
3220,10532.34
3221,3175.99
3222,2009.91
3223,2530.44
3224,2159.81
3225,1055.6
3226,963.67
3227,4971.33
3228,1305.03
3229,6644.61
3230,5595.55
3231,636.71
3232,2461.61
3233,1623.69
3234,4645.72
3235,2884.71
3236,1706.88
3237,7155.2
3238,2424.21
3239,840.48
3240,1373.81
3241,383.17
3242,1552.94
3243,9521.55
3244,963.02
3245,3738.05
3246,1991.34
3247,1551.35
3248,9118.97
3249,2817.18
3250,3195.09
3251,3262.14
3252,943.24
3253,2512.74
3254,1354.34
3255,1474.96
3256,475.57
3257,1422.64
3258,2346.04
3259,1251.58
3260,2603.41
3261,2487.81
3262,2110.22
3263,9304.26
3264,2252.92
3265,3444.75
3266,4814.38
3267,1068.62
3268,635.95
3269,1369.55
3270,613.24
3271,1119.86
3272,5195.5
3273,4673.83
3274,1800.03
3275,4904.37
3276,1286.72
3277,17074.85
3278,2452.32
3279,18532.44
3280,864.64
3281,4451.58
3282,3380.94
3283,616.66
3284,811.38
3285,768.85
3286,731.65
3287,1589.2
3288,2166.57
3289,3031.41
3290,2096.29
3291,624.13
3292,741.51
3293,2812.66
3294,12121.86
3295,2234.66
3296,555.4
3297,9945.96
3298,832.22
3299,1797.33
3300,807.79
3301,5857.23
3302,3673.75
3303,14981.1
3304,4599.69
3305,2546.83
3306,5339.45
3307,1441.14
3308,4818.49
3309,4958.3
3310,6887.67
3311,4761.19
3312,1843.76
3313,4506.08
3314,1349.92
3315,6703.7
3316,2090.54
3317,2997.65
3318,953.03
3319,19834.36
3320,7314.61
3321,2182.33
3322,2367.39
3323,5189.78
3324,1804.82
3325,2175.04
3326,666.7
3327,1844.45
3328,1027.85
3329,998.58
3330,3586.06
3331,994.18
3332,2758.88
3333,1407.89
3334,851.42
3335,20297.64
3336,910.66
3337,1655.01
3338,2358.27
3339,2251.71
3340,878.74
3341,2825.06
3342,1660.83
3343,2790.0
3344,880.61
3345,1158.95
3346,5791.38
3347,1978.85
3348,4987.51
3349,2307.92
3350,3654.07
3351,3213.4
3352,1883.1
3353,1482.09
3354,4636.91
3355,1327.44
3356,15957.15
3357,1175.97
3358,2361.12
3359,1329.88
3360,3614.98
3361,3066.5
3362,2642.58
3363,1612.43
3364,1282.09
3365,2057.34
3366,756.0
3367,1365.4
3368,1131.11
3369,3420.55
3370,5708.58
3371,1418.83
3372,1800.84
3373,394.05
3374,2906.8
3375,1320.6
3376,5946.38
3377,2351.58
3378,322.23
3379,1151.52
3380,2531.68
3381,814.35
3382,6916.52
3383,8466.43
3384,1175.09
3385,568.62
3386,2309.17
3387,2482.42
3388,3252.86
3389,915.87
3390,1500.11
3391,2129.39
3392,517.85
3393,3910.93
3394,525.78
3395,1325.11
3396,1701.66
3397,1807.17
3398,2590.92
3399,4950.12
3400,2544.61
3401,3881.81
3402,1341.45
3403,5992.41
3404,721.65
3405,5701.65
3406,6594.03
3407,823.97
3408,4466.65
3409,13623.55
3410,909.88
3411,1433.58
3412,2243.31
3413,4552.5
3414,893.93
3415,1146.14
3416,3045.36
3417,5069.33
3418,5541.73
3419,11723.94
3420,5843.29
3421,4933.78
3422,862.54
3423,1990.41
3424,1481.41
3425,5012.95
3426,5576.53
3427,5895.1
3428,1735.6
3429,6010.78
3430,2641.06
3431,3604.81
3432,5057.51
3433,1132.64
3434,970.24
3435,4396.3
3436,1375.95
3437,3044.19
3438,6139.05
3439,637.35
3440,2040.49
3441,3568.1
3442,1764.64
3443,1931.15
3444,1838.09
3445,3089.8
3446,1354.36
3447,2367.72
3448,3313.82
3449,799.18
3450,901.43
3451,3945.57
3452,3342.38
3453,3484.7
3454,4935.24
3455,524.3
3456,805.47
3457,2958.23
3458,909.77
3459,618.44
3460,1338.41
3461,925.52
3462,1020.76
3463,3461.11
3464,1416.24
3465,2224.92
3466,4050.34
3467,8033.89
3468,6118.76
3469,1608.87
3470,7185.54
3471,1461.66
3472,2170.94
3473,2335.45
3474,1697.52
3475,14300.46
3476,2364.27
3477,4492.79
3478,9006.5
3479,1282.3
3480,502.6
3481,2624.89
3482,1570.8
3483,1718.64
3484,3844.76
3485,5942.47
3486,3413.84
3487,2686.12
3488,343.78
3489,1690.67
3490,7860.07
3491,4150.28
3492,2060.96
3493,1295.0
3494,3741.7
3495,910.93
3496,2993.7
3497,628.58
3498,7299.35
3499,3414.88
3500,942.99
3501,3025.52
3502,9759.57
3503,1103.35
3504,553.0
3505,5720.44
3506,2275.77
3507,1064.28
3508,2145.65
3509,2772.36
3510,613.7
3511,291.0
3512,2779.36
3513,5689.82
3514,1319.96
3515,2442.09
3516,1407.17
3517,2228.29
3518,1146.48
3519,1643.33
3520,7168.33
3521,3836.26
3522,608.79
3523,2200.92
3524,757.34
3525,10590.64
3526,897.47
3527,7991.51
3528,67667.16
3529,948.33
3530,1674.05
3531,1714.39
3532,1972.41
3533,1497.29
3534,2577.31
3535,1302.07
3536,2596.67
3537,1583.32
3538,4923.46
3539,712.01
3540,1733.18
3541,2550.02
3542,1212.02
3543,1450.69
3544,4802.03
3545,824.61
3546,557.29
3547,1553.59
3548,5941.92
3549,2028.82
3550,10671.71
3551,1550.43
3552,1602.45
3553,11638.1
3554,3063.78
3555,1229.38
3556,31302.18
3557,2371.88
3558,4006.29
3559,2287.36
3560,1240.3
3561,6462.47
3562,4329.55
3563,1578.18
3564,1306.13
3565,2732.27
3566,2717.64
3567,833.51
3568,4160.39
3569,988.24
3570,1003.4
3571,1668.25
3572,964.49
3573,2641.92
3574,2746.47
3575,760.37
3576,3828.27
3577,4314.65
3578,1645.83
3579,513.23
3580,1511.92
3581,5366.7
3582,1373.9
3583,4255.71
3584,4119.34
3585,796.61
3586,3104.45
3587,3554.96
3588,1057.45
3589,2093.73
3590,9500.51
3591,538.03
3592,764.12
3593,929.65
3594,7780.43
3595,3946.34
3596,4190.68
3597,704.17
3598,1918.06
3599,959.9
3600,4546.8
3601,736.27
3602,3041.38
3603,2789.23
3604,1093.99
3605,2726.31
3606,3123.37
3607,1941.56
3608,1499.24
3609,11077.57
3610,6248.19
3611,811.23
3612,1657.84
3613,2923.28
3614,5960.11
3615,560.84
3616,676.8
3617,2363.0
3618,2805.84
3619,8257.94
3620,1803.25
3621,921.1
3622,6523.67
3623,1616.38
3624,1351.87
3625,2047.87
3626,872.06
3627,2466.96
3628,5197.02
3629,5843.75
3630,654.28
3631,1116.17
3632,8660.77
3633,827.11
3634,817.8
3635,5716.03
3636,5449.99
3637,6011.05
3638,2012.53
3639,2310.85
3640,1622.23
3641,1772.4
3642,796.29
3643,1948.37
3644,1825.26
3645,1280.44
3646,1394.44
3647,3843.77
3648,2009.71
3649,2245.72
3650,1011.22
3651,595.25
3652,1122.6
3653,5504.54
3654,682.23
3655,637.4
3656,705.53
3657,1158.87
3658,4983.52
3659,1300.21
3660,2925.15
3661,3967.06
3662,2140.58
3663,2162.93
3664,2206.15
3665,4576.96
3666,2553.7
3667,3332.63
3668,1113.26
3669,621.29
3670,3281.04
3671,16774.26
3672,6658.16
3673,5845.18
3674,6508.9
3675,1143.09
3676,9718.08
3677,2664.76
3678,2862.46
3679,2446.13
3680,123.96
3681,658.08
3682,4247.75
3683,3562.71
3684,6416.2
3685,5106.95
3686,2905.65
3687,2148.64
3688,6144.8
3689,1234.12
3690,5515.37
3691,2909.78
3692,2045.7
3693,2941.65
3694,5033.11
3695,1491.78
3696,788.38
3697,1117.65
3698,1278.96
3699,961.28
3700,3146.12
3701,5140.0
3702,4612.67
3703,3822.84
3704,728.49
3705,6330.43
3706,1792.91
3707,494.82
